current_master_path	exact_literal	presentation_type	resolution_mechanism
groupFile/Clothing	shirt_fitfix	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shirt_Lapel_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shirt_Lapel_R	BONE	SILKWORM_EXACT
groupFile/Clothing	shirt_left_collar	BONE	SCANNER_EXACT
groupFile/Clothing	Shirt_Lift	FLEX	SCANNER_EXACT
groupFile/Clothing	Shirt_Lift_Breasts	FLEX	SCANNER_EXACT
groupFile/Clothing	Shirt_Lift_Higher	FLEX	SCANNER_EXACT
groupFile/Clothing	Shirt_Pull	BONE	SILKWORM_EXACT
groupFile/Clothing	shirt_right_collar	BONE	SCANNER_EXACT
groupFile/Clothing	ShirtAbs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtALT	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtAlt-RevealBooba-Both	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtAlt-RevealBooba-L	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtAlt-RevealBooba-R	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtArmMuscles	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtB00	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB01	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB02	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB03	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB04	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB05	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB06	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB07	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB08	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB09	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB10	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB11	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB12	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB13	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB14	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB15	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB16	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB17	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB18	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB19	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtB20	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtBackLeftUp	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBadonkadonk	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBeefy	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBellyInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBendfix	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBigBooty	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBigBreasts	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBigButtfix	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBigChest	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBiggerBreasts	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtBreastFlat	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtCorrective.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtCorrective.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShirtDummyThicc	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtExtraAbs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtExtraPecs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtFit<>	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitArmsUpWShoulder	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitShouldersBack	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitShouldersforward	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitShouldersUp	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitUpperSpineBack	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFitUpperSpineForward	FLEX	SCANNER_EXACT
groupFile/Clothing	ShirtFlat	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtFrontLeftUp	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtNavelExposed	FLEX	SILKWORM_EXACT
groupFile/Clothing	shirtnipplepoke	FLEX	HUMAN_REVIEWED
groupFile/Clothing	shirtnipplepoke02	FLEX	HUMAN_REVIEWED
groupFile/Clothing	shirtnipplepoke03	FLEX	HUMAN_REVIEWED
groupFile/Clothing	ShirtNipplesShrink	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtOverflow	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtPecs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtPecsBigger	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtPullDown	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtThicc	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShirtWider	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoe_Bow_R	BONE	SILKWORM_EXACT
groupFile/Clothing	shoe_toe.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shoe_toe.r	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoeAnkleOrientation	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoeFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	shoeFITS	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoeMorphScale	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoepantsfit	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoes no brick	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoes Thick	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoeschubby	FLEX	SILKWORM_EXACT
groupFile/Clothing	shoesdressed	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoesFIT	FLEX	SCANNER_EXACT
groupFile/Clothing	Shoesmuscle	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoesOn	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbon1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbon1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbon2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbon2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbonParent_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoesRibbonParent_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoesslim	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoesthick	FLEX	SILKWORM_EXACT
groupFile/Clothing	shoetoe.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shoetoe.r	BONE	SILKWORM_EXACT
groupFile/Clothing	shoetongue.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shoetongue.r	BONE	SILKWORM_EXACT
groupFile/Clothing	Short Skirt	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortDef	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortenForeArm	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorter Stocking	FLEX	SILKWORM_EXACT
groupFile/Clothing	shortlace.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shortlace.r	BONE	SILKWORM_EXACT
groupFile/Clothing	shortlacefront.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shortlacefront.r	BONE	SILKWORM_EXACT
groupFile/Clothing	ShortPantsFit	FLEX	SCANNER_EXACT
groupFile/Clothing	Shorts	FLEX	SCANNER_EXACT
groupFile/Clothing	Shorts Butt Big experimental	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts Down	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts Fix	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts ON	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts Preg	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts Thick	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts-Bulge	FLEX	SCANNER_EXACT
groupFile/Clothing	Shorts-FullReveal	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts-HandInside	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts-HideConcertTop	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts-Reveal	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shorts-RevealDown	FLEX	SCANNER_EXACT
groupFile/Clothing	Shorts-SemiReveal	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsAbs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsBadonkaDonk	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsBellyInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsBigBooty	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsBooty	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsFit	FLEX	SCANNER_EXACT
groupFile/Clothing	ShortShirtFit	FLEX	SCANNER_EXACT
groupFile/Clothing	ShortsLace-Bulge	FLEX	SCANNER_EXACT
groupFile/Clothing	ShortsLace-RevealDown	FLEX	SCANNER_EXACT
groupFile/Clothing	ShortsLegMuscles	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsMuscularThighs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsSlenderLegs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsSlenderThighs	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsThicker	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsThighsAlt	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShortsWidenHips	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoudersFix	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoulder Guard L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoulder Guard R	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoulder Hide	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoulder Smooth	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shoulder-Rings-Movie-Accurate	FLEX	SCANNER_EXACT
groupFile/Clothing	Shoulder_Pad_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Shoulder_Pad_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderClothes用BackT_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderClothes用BackT_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderClothes用FrontT_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderClothes用FrontT_R	BONE	SILKWORM_EXACT
groupFile/Clothing	shouldercollar.L	BONE	SILKWORM_EXACT
groupFile/Clothing	shouldercollar.L2	BONE	SILKWORM_EXACT
groupFile/Clothing	shouldercollar.R	BONE	SILKWORM_EXACT
groupFile/Clothing	shouldercollar.R2	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderControl_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderControl_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderGear.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderGear.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderGem_Left	BONE	SCANNER_EXACT
groupFile/Clothing	ShoulderGem_Right	BONE	SCANNER_EXACT
groupFile/Clothing	shoulderguard.l	BONE	SILKWORM_EXACT
groupFile/Clothing	shoulderguard.r	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderJointHide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderJointsFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderPad_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderPad_R	BONE	SILKWORM_EXACT
groupFile/Clothing	shoulderplate.L	BONE	SILKWORM_EXACT
groupFile/Clothing	shoulderplate.R	BONE	SILKWORM_EXACT
groupFile/Clothing	shoulderplate_L	BONE	SILKWORM_EXACT
groupFile/Clothing	shoulderplate_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ShoulderPlatesHide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderScrapeFix	FLEX	SCANNER_EXACT
groupFile/Clothing	ShouldersFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShouldersHide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderSpikesHide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShoulderWArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	show amulet	FLEX	SILKWORM_EXACT
groupFile/Clothing	ShowEyepatch	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shrink Red skirt	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shrink X	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shrink Y	FLEX	SILKWORM_EXACT
groupFile/Clothing	Shrink Z	FLEX	SILKWORM_EXACT
groupFile/Clothing	shrink_back	FLEX	SCANNER_EXACT
groupFile/Clothing	Shrink_Fit	FLEX	SILKWORM_EXACT
groupFile/Clothing	shrink_lowertorso	FLEX	SCANNER_EXACT
groupFile/Clothing	shrink_shoulders	FLEX	SCANNER_EXACT
groupFile/Clothing	shrink_stomach	FLEX	SCANNER_EXACT
groupFile/Clothing	Side1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Side1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Side4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Side4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Side5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Side5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	side_collar_back	BONE	SILKWORM_EXACT
groupFile/Clothing	side_collar_L	BONE	SILKWORM_EXACT
groupFile/Clothing	side_collar_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Side_Filter	BONE	SILKWORM_EXACT
groupFile/Clothing	SideBeltBeltup	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideBeltButtInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideBeltHipsInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideBeltThighsInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideBeltWaistInflate	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideL	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideLClose	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideLOpen	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideLOpenWide	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideR	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideRClose	FLEX	SILKWORM_EXACT
groupFile/Clothing	SideStrap01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap02_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap02_R	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap03_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap03_R	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap04_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap04_R	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap05_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap05_R	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap06_L	BONE	SILKWORM_EXACT
groupFile/Clothing	SideStrap06_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Silidell	FLEX	SILKWORM_EXACT
groupFile/Clothing	Siliderl	FLEX	SILKWORM_EXACT
groupFile/Clothing	SIZE LOWE	FLEX	SCANNER_EXACT
groupFile/Clothing	SIZE TOP	FLEX	SCANNER_EXACT
groupFile/Clothing	Ska1Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska1Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska2Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska3Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska4Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska5Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska6Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-2_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-2_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-3_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-3_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-4_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-4_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-5_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-5_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-6_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-6_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-7_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Ska7Steps-7_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Skin_sunny_bag_1	BONE	SILKWORM_EXACT
groupFile/Clothing	Skin_sunny_bag_2	BONE	SILKWORM_EXACT
groupFile/Clothing	Skirt	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 01a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 01b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 01c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 01d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 01e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 01f	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 02a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 02b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 02c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 02d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 02e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 03f	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 04a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 04b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 04c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 04d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 04e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 05a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 05b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 05c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 05d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 05e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 06a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 06b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 06c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 06d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 06e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 07a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 07b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 07c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 07d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 07e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 08a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 08b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 08c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 08d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 09a	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 09b	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 09c	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 09d	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 09e	BONE	SILKWORM_EXACT
groupFile/Clothing	skirt 10a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 10b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 10c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 10d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 11a	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 11b	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 11c	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 11d	BONE	SCANNER_EXACT
groupFile/Clothing	skirt 11e	BONE	SCANNER_EXACT
